direction,session,entry_ts,entry_price,box_high,box_low,atr,sl,tp,exit_ts,exit_price,exit_reason,bars_held,pnl_pips,net_pips,is_oos,orb_internal_dir,h1_aligned,atr_percentile,h2_regime,orb_size_atr,h3_tier,h5_swept_pre
long,ny,2025-08-05T14:45:00+00:00,3384.46,3384.46,3378.66,3.94714,3378.53929,3396.30143,2025-08-05T16:30:00+00:00,3378.53929,sl,21,-59.21,-63.41,False,up,True,95.2,expansion,0.122,narrow,False
short,london,2025-08-06T08:15:00+00:00,3368.52,3374.7,3368.52,2.38143,3372.09214,3361.37571,2025-08-06T09:45:00+00:00,3361.37571,tp,18,71.44,67.24,False,down,True,90.9,expansion,0.133,narrow,False
long,ny,2025-08-06T14:45:00+00:00,3377.32,3377.32,3374.63,2.80429,3373.11357,3385.73286,2025-08-06T15:35:00+00:00,3373.11357,sl,10,-42.06,-46.26,False,up,True,90.9,expansion,0.058,narrow,False
short,london,2025-08-07T08:20:00+00:00,3379.99,3396.48,3379.99,3.975,3385.9525,3368.065,2025-08-07T12:30:00+00:00,3385.9525,sl,50,-59.63,-63.83,False,down,True,86.4,expansion,0.361,normal,True
long,ny,2025-08-07T15:05:00+00:00,3389.2,3389.2,3380.68,5.12786,3381.50821,3404.58357,2025-08-07T22:00:00+00:00,3404.58357,tp,71,153.84,149.64,False,up,True,86.4,expansion,0.186,narrow,False
short,london,2025-08-08T09:05:00+00:00,3399.91,3402.53,3399.91,2.32643,3403.39964,3392.93071,2025-08-08T10:20:00+00:00,3392.93071,tp,15,69.79,65.59,False,down,True,90.9,expansion,0.056,narrow,False
long,ny,2025-08-08T15:20:00+00:00,3388.58,3388.58,3381.11,3.44857,3383.40714,3398.92571,2025-08-08T16:30:00+00:00,3398.92571,tp,14,103.46,99.26,False,up,True,90.9,expansion,0.16,narrow,False
short,london,2025-08-11T08:15:00+00:00,3358.92,3363.0,3358.92,3.55786,3364.25679,3348.24643,2025-08-11T08:20:00+00:00,3364.25679,sl,1,-53.37,-57.57,False,down,True,70.0,normal,0.091,narrow,False
short,london,2025-08-12T08:30:00+00:00,3351.38,3355.7,3351.38,3.05929,3355.96893,3342.20214,2025-08-12T11:00:00+00:00,3342.20214,tp,30,91.78,87.58,False,down,True,71.4,expansion,0.096,narrow,False
short,ny,2025-08-12T14:45:00+00:00,3333.4,3338.83,3333.4,5.60286,3341.80429,3316.59143,2025-08-12T15:10:00+00:00,3341.80429,sl,5,-84.04,-88.24,False,up,False,71.4,expansion,0.12,narrow,False
long,london,2025-08-13T08:30:00+00:00,3355.79,3355.79,3352.84,2.33571,3352.28643,3362.79714,2025-08-13T08:45:00+00:00,3362.79714,tp,3,70.07,65.87,False,down,False,31.8,normal,0.068,narrow,False
short,ny,2025-08-13T15:10:00+00:00,3363.16,3366.7,3363.16,2.99357,3367.65036,3354.17929,2025-08-13T17:35:00+00:00,3354.17929,tp,29,89.81,85.61,False,down,True,31.8,normal,0.082,narrow,False
long,london,2025-08-14T09:20:00+00:00,3347.61,3347.61,3341.56,3.13714,3342.90429,3357.02143,2025-08-14T09:25:00+00:00,3357.02143,tp,1,94.11,89.91,False,up,True,18.2,compression,0.144,narrow,False
short,ny,2025-08-14T14:45:00+00:00,3340.51,3346.64,3340.51,4.31929,3346.98893,3327.55214,2025-08-14T20:45:00+00:00,3334.98,time,72,55.3,51.1,False,down,True,18.2,compression,0.146,narrow,False
short,london,2025-08-15T08:20:00+00:00,3341.59,3348.23,3341.59,2.18357,3344.86536,3335.03929,2025-08-15T09:20:00+00:00,3344.86536,sl,12,-32.75,-36.95,False,down,True,9.1,compression,0.159,narrow,False
long,ny,2025-08-15T14:50:00+00:00,3343.22,3343.22,3338.4,2.70857,3339.15714,3351.34571,2025-08-15T16:15:00+00:00,3339.15714,sl,17,-40.63,-44.83,False,up,True,9.1,compression,0.115,narrow,False
short,london,2025-08-18T08:20:00+00:00,3344.65,3349.91,3344.65,1.95571,3347.58357,3338.78286,2025-08-18T08:25:00+00:00,3347.58357,sl,1,-29.34,-33.54,False,down,True,0.0,compression,0.132,narrow,False
short,ny,2025-08-18T14:45:00+00:00,3334.69,3338.75,3334.69,2.59143,3338.57714,3326.91571,2025-08-18T20:45:00+00:00,3332.66,time,72,20.3,16.1,False,down,True,0.0,compression,0.102,narrow,False
long,london,2025-08-19T10:05:00+00:00,3340.93,3340.93,3336.73,1.26357,3339.03464,3344.72071,2025-08-19T10:15:00+00:00,3344.72071,tp,2,37.91,33.71,False,down,False,4.8,compression,0.104,narrow,False
short,ny,2025-08-19T14:45:00+00:00,3325.48,3336.66,3325.48,3.24,3330.34,3315.76,2025-08-19T17:25:00+00:00,3315.76,tp,32,97.2,93.0,False,down,True,4.8,compression,0.277,narrow,False
short,london,2025-08-20T08:30:00+00:00,3322.92,3324.95,3322.92,1.50643,3325.17964,3318.40071,2025-08-20T08:55:00+00:00,3325.17964,sl,5,-22.6,-26.8,False,down,True,0.0,compression,0.054,narrow,False
long,ny,2025-08-20T14:45:00+00:00,3346.81,3346.81,3344.19,3.28143,3341.88786,3356.65429,2025-08-20T15:15:00+00:00,3341.88786,sl,6,-49.22,-53.42,False,up,True,0.0,compression,0.069,narrow,False
long,london,2025-08-21T08:20:00+00:00,3340.52,3340.52,3338.95,1.495,3338.2775,3345.005,2025-08-21T08:45:00+00:00,3338.2775,sl,5,-22.42,-26.62,False,up,True,4.5,compression,0.041,narrow,False
short,ny,2025-08-21T15:20:00+00:00,3342.52,3348.07,3342.52,2.46286,3346.21429,3335.13143,2025-08-21T22:20:00+00:00,3339.95,time,72,25.7,21.5,False,down,True,4.5,compression,0.144,narrow,True
short,london,2025-08-22T08:20:00+00:00,3325.89,3329.24,3325.89,2.02571,3328.92857,3319.81286,2025-08-22T08:25:00+00:00,3328.92857,sl,1,-30.39,-34.59,False,up,False,0.0,compression,0.098,narrow,False
long,ny,2025-08-22T14:45:00+00:00,3374.0,3374.0,3365.92,6.19143,3364.71286,3392.57429,2025-08-22T20:45:00+00:00,3371.65,time,72,-23.5,-27.7,False,up,True,0.0,compression,0.235,narrow,False
short,london,2025-08-25T08:20:00+00:00,3364.7,3366.7,3364.7,1.32071,3366.68107,3360.73786,2025-08-25T09:45:00+00:00,3366.68107,sl,17,-19.81,-24.01,False,down,True,5.0,compression,0.056,narrow,False
long,ny,2025-08-25T14:45:00+00:00,3374.35,3374.35,3371.04,2.40714,3370.73929,3381.57143,2025-08-25T18:00:00+00:00,3370.73929,sl,39,-36.11,-40.31,False,up,True,5.0,compression,0.093,narrow,False
long,london,2025-08-26T08:30:00+00:00,3379.41,3379.41,3376.68,2.25857,3376.02214,3386.18571,2025-08-26T09:00:00+00:00,3376.02214,sl,6,-33.88,-38.08,False,down,False,4.8,compression,0.079,narrow,False
long,ny,2025-08-26T14:45:00+00:00,3377.01,3377.01,3373.69,3.02571,3372.47143,3386.08714,2025-08-26T15:55:00+00:00,3386.08714,tp,14,90.77,86.57,False,up,True,4.8,compression,0.096,narrow,False
long,london,2025-08-27T08:20:00+00:00,3383.84,3383.84,3380.98,1.80357,3381.13464,3389.25071,2025-08-27T09:45:00+00:00,3381.13464,sl,17,-27.05,-31.25,False,down,False,9.1,compression,0.081,narrow,False
long,ny,2025-08-27T14:45:00+00:00,3383.99,3383.99,3380.93,2.21571,3380.66643,3390.63714,2025-08-27T16:20:00+00:00,3390.63714,tp,19,66.47,62.27,False,up,True,9.1,compression,0.086,narrow,False
long,london,2025-08-28T08:35:00+00:00,3397.39,3397.39,3393.89,1.74286,3394.77571,3402.61857,2025-08-28T10:05:00+00:00,3394.77571,sl,18,-26.14,-30.34,False,down,False,0.0,compression,0.102,narrow,False
long,ny,2025-08-28T16:10:00+00:00,3413.5,3413.5,3409.8,2.10643,3410.34036,3419.81929,2025-08-28T18:50:00+00:00,3419.81929,tp,32,63.19,58.99,False,down,False,0.0,compression,0.108,narrow,False
long,london,2025-08-29T08:15:00+00:00,3414.03,3414.03,3411.26,1.73714,3411.42429,3419.24143,2025-08-29T08:50:00+00:00,3411.42429,sl,7,-26.06,-30.26,False,up,True,13.6,compression,0.079,narrow,True
long,ny,2025-08-29T14:55:00+00:00,3440.11,3440.11,3435.85,3.29357,3435.16964,3449.99071,2025-08-29T17:00:00+00:00,3449.99071,tp,25,98.81,94.61,False,down,False,13.6,compression,0.122,narrow,False
long,london,2025-09-01T08:15:00+00:00,3479.41,3479.41,3474.44,3.27357,3474.49964,3489.23071,2025-09-01T09:00:00+00:00,3474.49964,sl,9,-49.1,-53.3,False,up,True,15.0,compression,0.144,narrow,True
short,ny,2025-09-01T16:00:00+00:00,3473.65,3479.29,3473.65,1.80929,3476.36393,3468.22214,2025-09-01T16:45:00+00:00,3476.36393,sl,9,-27.14,-31.34,False,down,True,15.0,compression,0.163,narrow,False
long,london,2025-09-02T10:35:00+00:00,3477.67,3477.67,3470.27,2.46357,3473.97464,3485.06071,2025-09-02T10:55:00+00:00,3485.06071,tp,4,73.91,69.71,False,up,True,33.3,normal,0.204,narrow,False
long,ny,2025-09-02T14:45:00+00:00,3510.51,3510.51,3495.32,5.78143,3501.83786,3527.85429,2025-09-02T16:35:00+00:00,3527.85429,tp,22,173.44,169.24,False,up,True,33.3,normal,0.419,normal,False
long,london,2025-09-03T08:25:00+00:00,3539.93,3539.93,3533.7,2.60571,3536.02143,3547.74714,2025-09-03T09:35:00+00:00,3536.02143,sl,14,-39.09,-43.29,False,down,False,45.5,normal,0.159,narrow,False
long,ny,2025-09-03T15:25:00+00:00,3564.88,3564.88,3559.07,3.71429,3559.30857,3576.02286,2025-09-03T18:05:00+00:00,3576.02286,tp,32,111.43,107.23,False,down,False,45.5,normal,0.148,narrow,False
short,london,2025-09-04T09:55:00+00:00,3541.09,3545.58,3541.09,2.63786,3545.04679,3533.17643,2025-09-04T10:05:00+00:00,3545.04679,sl,2,-39.57,-43.77,False,up,False,50.0,normal,0.113,narrow,False
long,ny,2025-09-04T15:00:00+00:00,3546.31,3546.31,3540.03,4.835,3539.0575,3560.815,2025-09-04T22:00:00+00:00,3545.1,time,72,-12.1,-16.3,False,up,True,50.0,normal,0.158,narrow,False
short,london,2025-09-05T08:15:00+00:00,3546.39,3549.0,3546.39,2.39214,3549.97821,3539.21357,2025-09-05T09:00:00+00:00,3549.97821,sl,9,-35.88,-40.08,False,down,True,72.7,expansion,0.062,narrow,False
long,ny,2025-09-05T14:55:00+00:00,3586.62,3586.62,3573.45,6.08786,3577.48821,3604.88357,2025-09-05T20:55:00+00:00,3586.03,time,72,-5.9,-10.1,False,up,True,72.7,expansion,0.311,normal,False
long,london,2025-09-08T08:15:00+00:00,3610.03,3610.03,3607.17,3.375,3604.9675,3620.155,2025-09-08T10:10:00+00:00,3620.155,tp,23,101.25,97.05,False,up,True,90.0,expansion,0.065,narrow,False
long,ny,2025-09-08T14:45:00+00:00,3636.7,3636.7,3628.94,4.21286,3630.38071,3649.33857,2025-09-08T20:45:00+00:00,3637.06,time,72,3.6,-0.6,False,up,True,90.0,expansion,0.176,narrow,False
long,london,2025-09-09T08:45:00+00:00,3646.1,3646.1,3641.99,2.96214,3641.65679,3654.98643,2025-09-09T09:10:00+00:00,3654.98643,tp,5,88.86,84.66,False,down,False,100.0,expansion,0.088,narrow,False
short,ny,2025-09-09T15:10:00+00:00,3636.24,3654.33,3636.24,7.27214,3647.14821,3614.42357,2025-09-09T16:00:00+00:00,3647.14821,sl,10,-109.08,-113.28,False,up,False,100.0,expansion,0.389,normal,False
long,london,2025-09-10T08:40:00+00:00,3646.51,3646.51,3642.69,2.385,3642.9325,3653.665,2025-09-10T09:45:00+00:00,3653.665,tp,13,71.55,67.35,False,up,True,100.0,expansion,0.081,narrow,False
short,ny,2025-09-10T14:50:00+00:00,3648.57,3655.37,3648.57,3.13071,3653.26607,3639.17786,2025-09-10T15:25:00+00:00,3639.17786,tp,7,93.92,89.72,False,down,True,100.0,expansion,0.144,narrow,False
short,london,2025-09-11T08:30:00+00:00,3627.19,3631.7,3627.19,2.33286,3630.68929,3620.19143,2025-09-11T09:10:00+00:00,3620.19143,tp,8,69.99,65.79,False,up,False,100.0,expansion,0.093,narrow,False
long,ny,2025-09-11T15:15:00+00:00,3635.46,3635.46,3626.93,3.055,3630.8775,3644.625,2025-09-11T18:30:00+00:00,3630.8775,sl,39,-45.82,-50.02,False,down,False,100.0,expansion,0.177,narrow,False
short,london,2025-09-12T08:15:00+00:00,3642.99,3651.24,3642.99,2.41929,3646.61893,3635.73214,2025-09-12T09:30:00+00:00,3646.61893,sl,15,-36.29,-40.49,False,down,True,90.9,expansion,0.176,narrow,False
short,ny,2025-09-12T15:00:00+00:00,3648.54,3653.48,3648.54,2.40429,3652.14643,3641.32714,2025-09-12T20:40:00+00:00,3641.32714,tp,68,72.13,67.93,False,down,True,90.9,expansion,0.106,narrow,True
long,london,2025-09-15T08:55:00+00:00,3645.18,3645.18,3641.4,2.08786,3642.04821,3651.44357,2025-09-15T09:20:00+00:00,3642.04821,sl,5,-31.32,-35.52,False,down,False,90.0,expansion,0.081,narrow,False
long,ny,2025-09-15T14:45:00+00:00,3661.96,3661.96,3656.83,3.44071,3656.79893,3672.28214,2025-09-15T15:45:00+00:00,3672.28214,tp,12,103.22,99.02,False,up,True,90.0,expansion,0.109,narrow,False
long,london,2025-09-16T08:15:00+00:00,3696.06,3696.06,3686.11,2.54429,3692.24357,3703.69286,2025-09-16T08:30:00+00:00,3692.24357,sl,3,-38.16,-42.36,False,up,True,95.2,expansion,0.207,narrow,False
short,ny,2025-09-16T14:45:00+00:00,3688.9,3695.87,3688.9,4.44429,3695.56643,3675.56714,2025-09-16T20:45:00+00:00,3692.02,time,72,-31.2,-35.4,False,down,True,95.2,expansion,0.145,narrow,True
short,london,2025-09-17T08:15:00+00:00,3664.48,3667.2,3664.48,2.44571,3668.14857,3657.14286,2025-09-17T09:10:00+00:00,3668.14857,sl,11,-36.69,-40.89,False,down,True,95.5,expansion,0.056,narrow,False
long,ny,2025-09-17T14:45:00+00:00,3685.58,3685.58,3682.75,2.59714,3681.68429,3693.37143,2025-09-17T17:20:00+00:00,3681.68429,sl,31,-38.96,-43.16,False,up,True,95.5,expansion,0.059,narrow,False
long,london,2025-09-18T08:35:00+00:00,3659.32,3659.32,3653.92,2.87429,3655.00857,3667.94286,2025-09-18T09:05:00+00:00,3667.94286,tp,6,86.23,82.03,False,down,False,100.0,expansion,0.108,narrow,False
long,london,2025-09-19T08:30:00+00:00,3654.95,3654.95,3651.45,2.12357,3651.76464,3661.32071,2025-09-19T11:15:00+00:00,3651.76464,sl,33,-31.85,-36.05,False,down,False,95.5,expansion,0.071,narrow,False
long,ny,2025-09-19T14:50:00+00:00,3665.62,3665.62,3662.46,3.47786,3660.40321,3676.05357,2025-09-19T17:45:00+00:00,3676.05357,tp,35,104.34,100.14,False,up,True,95.5,expansion,0.064,narrow,False
long,london,2025-09-22T08:25:00+00:00,3719.5,3719.5,3712.38,2.81143,3715.28286,3727.93429,2025-09-22T10:50:00+00:00,3727.93429,tp,29,84.34,80.14,False,up,True,95.0,expansion,0.144,narrow,False
long,ny,2025-09-22T14:50:00+00:00,3722.02,3722.02,3716.87,4.03786,3715.96321,3734.13357,2025-09-22T15:35:00+00:00,3734.13357,tp,9,121.14,116.94,False,down,False,95.0,expansion,0.104,narrow,False
long,london,2025-09-23T08:15:00+00:00,3755.69,3755.69,3752.98,2.60786,3751.77821,3763.51357,2025-09-23T08:30:00+00:00,3763.51357,tp,3,78.24,74.04,False,up,True,85.7,expansion,0.055,narrow,False
long,ny,2025-09-23T15:25:00+00:00,3775.48,3775.48,3770.86,3.23786,3770.62321,3785.19357,2025-09-23T16:35:00+00:00,3770.62321,sl,14,-48.57,-52.77,False,up,True,85.7,expansion,0.094,narrow,False
short,london,2025-09-24T08:30:00+00:00,3771.96,3777.78,3771.96,2.10071,3775.11107,3765.65786,2025-09-24T09:40:00+00:00,3765.65786,tp,14,63.02,58.82,False,down,True,86.4,expansion,0.118,narrow,True
short,ny,2025-09-24T14:45:00+00:00,3753.59,3760.08,3753.59,4.97286,3761.04929,3738.67143,2025-09-24T16:15:00+00:00,3738.67143,tp,18,149.19,144.99,False,down,True,86.4,expansion,0.131,narrow,False
long,london,2025-09-25T08:15:00+00:00,3759.0,3759.0,3751.13,3.59143,3753.61286,3769.77429,2025-09-25T08:30:00+00:00,3753.61286,sl,3,-53.87,-58.07,False,up,True,100.0,expansion,0.157,narrow,False
short,ny,2025-09-25T14:50:00+00:00,3723.99,3733.81,3723.99,5.66929,3732.49393,3706.98214,2025-09-25T14:55:00+00:00,3732.49393,sl,1,-85.04,-89.24,False,down,True,100.0,expansion,0.196,narrow,False
long,london,2025-09-26T08:20:00+00:00,3752.07,3752.07,3747.09,2.62857,3748.12714,3759.95571,2025-09-26T09:20:00+00:00,3748.12714,sl,12,-39.43,-43.63,False,down,False,72.7,expansion,0.102,narrow,False
long,london,2025-09-29T08:40:00+00:00,3816.47,3816.47,3806.73,3.35071,3811.44393,3826.52214,2025-09-29T09:35:00+00:00,3811.44393,sl,11,-50.26,-54.46,False,up,True,50.0,normal,0.204,narrow,False
long,ny,2025-09-29T14:55:00+00:00,3828.48,3828.48,3824.42,4.62571,3821.54143,3842.35714,2025-09-29T15:30:00+00:00,3821.54143,sl,7,-69.39,-73.59,False,up,True,50.0,normal,0.085,narrow,False
short,london,2025-09-30T08:15:00+00:00,3832.49,3847.18,3832.49,4.96143,3839.93214,3817.60571,2025-09-30T08:30:00+00:00,3817.60571,tp,3,148.84,144.64,False,down,True,76.2,expansion,0.299,narrow,False
long,ny,2025-09-30T14:45:00+00:00,3850.15,3850.15,3842.72,6.24429,3840.78357,3868.88286,2025-09-30T15:05:00+00:00,3840.78357,sl,4,-93.66,-97.86,False,up,True,76.2,expansion,0.151,narrow,False
long,london,2025-10-01T08:15:00+00:00,3889.14,3889.14,3879.08,4.27071,3882.73393,3901.95214,2025-10-01T11:10:00+00:00,3882.73393,sl,35,-64.06,-68.26,False,up,True,100.0,expansion,0.193,narrow,False
short,ny,2025-10-01T14:45:00+00:00,3874.6,3878.68,3874.6,5.44857,3882.77286,3858.25429,2025-10-01T15:30:00+00:00,3858.25429,tp,9,163.46,159.26,False,up,False,100.0,expansion,0.078,narrow,False
long,london,2025-10-02T08:25:00+00:00,3868.96,3868.96,3864.67,3.34,3863.95,3878.98,2025-10-02T09:40:00+00:00,3878.98,tp,15,100.2,96.0,False,up,True,100.0,expansion,0.082,narrow,True
short,ny,2025-10-02T14:45:00+00:00,3836.34,3866.07,3836.34,7.40571,3847.44857,3814.12286,2025-10-02T17:10:00+00:00,3847.44857,sl,29,-111.09,-115.29,False,down,True,100.0,expansion,0.566,normal,False
long,london,2025-10-03T10:05:00+00:00,3865.62,3865.62,3861.27,2.09571,3862.47643,3871.90714,2025-10-03T10:25:00+00:00,3862.47643,sl,4,-31.44,-35.64,False,down,False,100.0,expansion,0.077,narrow,False
long,ny,2025-10-03T14:45:00+00:00,3880.12,3880.12,3872.56,6.60357,3870.21464,3899.93071,2025-10-03T20:45:00+00:00,3885.78,time,72,56.6,52.4,False,down,False,100.0,expansion,0.134,narrow,False
short,london,2025-10-06T11:15:00+00:00,3941.59,3949.63,3941.59,3.23786,3946.44679,3931.87643,2025-10-06T11:50:00+00:00,3931.87643,tp,7,97.14,92.94,False,up,False,95.0,expansion,0.144,narrow,False
long,ny,2025-10-06T14:45:00+00:00,3958.6,3958.6,3946.89,5.41071,3950.48393,3974.83214,2025-10-06T15:10:00+00:00,3950.48393,sl,5,-81.16,-85.36,False,up,True,95.0,expansion,0.21,narrow,False
long,london,2025-10-07T09:20:00+00:00,3947.94,3947.94,3940.85,3.04,3943.38,3957.06,2025-10-07T09:25:00+00:00,3957.06,tp,1,91.2,87.0,False,up,True,100.0,expansion,0.118,narrow,False
long,ny,2025-10-07T14:55:00+00:00,3986.46,3986.46,3977.58,5.44714,3978.28929,4002.80143,2025-10-07T15:35:00+00:00,3978.28929,sl,8,-81.71,-85.91,False,down,False,100.0,expansion,0.148,narrow,False
long,london,2025-10-08T08:20:00+00:00,4039.79,4039.79,4033.19,3.28571,4034.86143,4049.64714,2025-10-08T09:00:00+00:00,4034.86143,sl,8,-49.29,-53.49,False,up,True,95.5,expansion,0.11,narrow,False
long,ny,2025-10-08T14:45:00+00:00,4045.35,4045.35,4039.32,5.59071,4036.96393,4062.12214,2025-10-08T19:05:00+00:00,4036.96393,sl,52,-83.86,-88.06,False,down,False,95.5,expansion,0.101,narrow,False
long,london,2025-10-09T08:15:00+00:00,4035.15,4035.15,4030.24,3.36857,4030.09714,4045.25571,2025-10-09T11:00:00+00:00,4045.25571,tp,33,101.06,96.86,False,up,True,100.0,expansion,0.079,narrow,False
short,ny,2025-10-09T16:30:00+00:00,4004.14,4015.56,4004.14,6.13214,4013.33821,3985.74357,2025-10-09T16:40:00+00:00,3985.74357,tp,2,183.96,179.76,False,up,False,100.0,expansion,0.185,narrow,False
long,london,2025-10-10T08:15:00+00:00,3988.31,3988.31,3970.21,5.15214,3980.58179,4003.76643,2025-10-10T09:45:00+00:00,4003.76643,tp,18,154.56,150.36,False,up,True,100.0,expansion,0.274,narrow,False
long,ny,2025-10-10T15:00:00+00:00,3988.49,3988.49,3980.1,7.11357,3977.81964,4009.83071,2025-10-10T15:05:00+00:00,4009.83071,tp,1,213.41,209.21,False,down,False,100.0,expansion,0.127,narrow,False
long,london,2025-10-13T08:45:00+00:00,4076.25,4076.25,4069.84,3.96929,4070.29607,4088.15786,2025-10-13T13:15:00+00:00,4088.15786,tp,54,119.08,114.88,False,up,True,100.0,expansion,0.096,narrow,False
long,ny,2025-10-13T14:45:00+00:00,4099.55,4099.55,4095.17,4.16643,4093.30036,4112.04929,2025-10-13T15:05:00+00:00,4093.30036,sl,4,-62.5,-66.7,False,down,False,100.0,expansion,0.065,narrow,False
long,london,2025-10-14T08:20:00+00:00,4140.92,4140.92,4124.71,6.49214,4131.18179,4160.39643,2025-10-14T08:40:00+00:00,4131.18179,sl,4,-97.38,-101.58,False,up,True,100.0,expansion,0.228,narrow,False
long,ny,2025-10-14T15:10:00+00:00,4137.45,4137.45,4127.81,6.41786,4127.82321,4156.70357,2025-10-14T22:10:00+00:00,4156.70357,tp,72,192.54,188.34,False,down,False,100.0,expansion,0.135,narrow,False
long,london,2025-10-15T08:15:00+00:00,4216.2,4216.2,4207.21,3.47214,4210.99179,4226.61643,2025-10-15T08:25:00+00:00,4210.99179,sl,2,-52.08,-56.28,False,up,True,100.0,expansion,0.123,narrow,False
short,ny,2025-10-15T15:35:00+00:00,4194.22,4207.21,4194.22,6.75714,4204.35571,4173.94857,2025-10-15T18:10:00+00:00,4204.35571,sl,31,-101.36,-105.56,False,down,True,100.0,expansion,0.178,narrow,False
short,london,2025-10-16T09:30:00+00:00,4230.23,4236.12,4230.23,3.465,4235.4275,4219.835,2025-10-16T09:55:00+00:00,4235.4275,sl,5,-51.98,-56.18,False,down,True,100.0,expansion,0.079,narrow,False
long,ny,2025-10-16T15:05:00+00:00,4267.68,4267.68,4258.5,6.61786,4257.75321,4287.53357,2025-10-16T16:15:00+00:00,4287.53357,tp,14,198.54,194.34,False,down,False,100.0,expansion,0.122,narrow,False
short,london,2025-10-17T10:35:00+00:00,4321.05,4347.38,4321.05,5.86786,4329.85179,4303.44643,2025-10-17T10:40:00+00:00,4329.85179,sl,1,-88.02,-92.22,False,down,True,100.0,expansion,0.313,normal,False
short,ny,2025-10-17T16:05:00+00:00,4231.02,4266.69,4231.02,11.07286,4247.62929,4197.80143,2025-10-17T17:00:00+00:00,4197.80143,tp,11,332.19,327.99,False,up,False,100.0,expansion,0.425,normal,False
long,london,2025-10-20T08:30:00+00:00,4263.02,4263.02,4254.04,4.28,4256.6,4275.86,2025-10-20T08:45:00+00:00,4256.6,sl,3,-64.2,-68.4,False,up,True,100.0,expansion,0.097,narrow,False
long,ny,2025-10-20T14:45:00+00:00,4330.08,4330.08,4317.06,9.825,4315.3425,4359.555,2025-10-20T18:30:00+00:00,4359.555,tp,45,294.75,290.55,False,up,True,100.0,expansion,0.141,narrow,False
short,ny,2025-10-21T14:45:00+00:00,4097.92,4137.26,4097.92,20.78143,4129.09214,4035.57571,2025-10-21T14:55:00+00:00,4129.09214,sl,2,-311.72,-315.92,False,down,True,100.0,expansion,0.399,normal,False
short,london,2025-10-22T08:15:00+00:00,4085.76,4135.67,4085.76,12.10143,4103.91214,4049.45571,2025-10-22T08:20:00+00:00,4103.91214,sl,1,-181.52,-185.72,False,down,True,100.0,expansion,0.429,normal,False
short,ny,2025-10-22T14:45:00+00:00,4024.12,4058.63,4024.12,13.55143,4044.44714,3983.46571,2025-10-22T15:10:00+00:00,4044.44714,sl,5,-203.27,-207.47,False,down,True,100.0,expansion,0.297,narrow,False
long,london,2025-10-23T08:15:00+00:00,4115.0,4115.0,4094.73,7.47643,4103.78536,4137.42929,2025-10-23T10:50:00+00:00,4103.78536,sl,31,-112.15,-116.35,False,up,True,100.0,expansion,0.166,narrow,False
long,ny,2025-10-23T14:45:00+00:00,4147.63,4147.63,4140.44,8.66,4134.64,4173.61,2025-10-23T16:20:00+00:00,4134.64,sl,19,-129.9,-134.1,False,up,True,100.0,expansion,0.059,narrow,False
short,london,2025-10-24T08:15:00+00:00,4051.89,4077.75,4051.89,7.42571,4063.02857,4029.61286,2025-10-24T08:35:00+00:00,4063.02857,sl,4,-111.39,-115.59,False,down,True,100.0,expansion,0.208,narrow,False
long,ny,2025-10-24T15:50:00+00:00,4131.47,4131.47,4121.36,6.92643,4121.08036,4152.24929,2025-10-24T17:20:00+00:00,4121.08036,sl,18,-103.9,-108.1,False,up,True,100.0,expansion,0.081,narrow,False
short,london,2025-10-27T08:20:00+00:00,4063.67,4068.7,4063.67,4.18214,4069.94321,4051.12357,2025-10-27T08:50:00+00:00,4051.12357,tp,6,125.46,121.26,False,up,False,100.0,expansion,0.04,narrow,False
short,ny,2025-10-27T15:00:00+00:00,3983.15,4000.07,3983.15,11.57786,4000.51679,3948.41643,2025-10-27T17:00:00+00:00,4000.51679,sl,24,-173.67,-177.87,False,up,False,100.0,expansion,0.135,narrow,False
short,london,2025-10-28T08:15:00+00:00,3921.84,3935.84,3921.84,7.30143,3932.79214,3899.93571,2025-10-28T08:55:00+00:00,3899.93571,tp,8,219.04,214.84,False,down,True,100.0,expansion,0.107,narrow,False
long,ny,2025-10-28T14:45:00+00:00,3950.19,3950.19,3939.6,6.97214,3939.73179,3971.10643,2025-10-28T20:45:00+00:00,3953.84,time,72,36.5,32.3,False,up,True,100.0,expansion,0.081,narrow,False
long,london,2025-10-29T08:20:00+00:00,4009.92,4009.92,4000.57,4.83286,4002.67071,4024.41857,2025-10-29T09:45:00+00:00,4024.41857,tp,17,144.99,140.79,False,up,True,100.0,expansion,0.069,narrow,False
short,ny,2025-10-29T14:45:00+00:00,4009.16,4020.84,4009.16,5.85571,4017.94357,3991.59286,2025-10-29T15:50:00+00:00,3991.59286,tp,13,175.67,171.47,False,down,True,100.0,expansion,0.086,narrow,False
long,london,2025-10-30T08:15:00+00:00,3969.3,3969.3,3960.27,5.70357,3960.74464,3986.41071,2025-10-30T09:00:00+00:00,3986.41071,tp,9,171.11,166.91,False,up,True,100.0,expansion,0.067,narrow,False
long,ny,2025-10-30T14:45:00+00:00,4000.99,4000.99,3986.86,10.195,3985.6975,4031.575,2025-10-30T20:45:00+00:00,4025.13,time,72,241.4,237.2,False,down,False,100.0,expansion,0.104,narrow,False
short,london,2025-10-31T09:00:00+00:00,4018.88,4026.78,4018.88,5.04714,4026.45071,4003.73857,2025-10-31T09:15:00+00:00,4003.73857,tp,3,151.41,147.21,False,up,False,100.0,expansion,0.057,narrow,False
